"time","x1","x2","der(x1)","der(x2)","u","y"
32.4,0.8970753430300289,-1.817082267966209,-1.817082267966209,-6.667779860515657,0.998789743470524,0.8970753430300289
32.5,0.6841695634621507,-2.416624491114458,-2.416624491114458,-5.201679894467826,0.9985313405398316,0.6841695634621507
32.6,0.4198704511974233,-2.832625066750774,-2.832625066750774,-3.000721615804471,0.9982479743776325,0.4198704511974233
32.7,0.1260470705435363,-2.997621540225935,-2.997621540225935,-0.2353104284508276,0.9979396520680659,0.1260470705435363
32.8,-0.1700198161724277,-2.875354856761504,-2.875354856761504,2.657476819719002,0.9976063813191737,-0.1700198161724277
32.9,-0.4398339971497167,-2.478896273134364,-2.478896273134364,5.174240888002545,0.9972481704627071,-0.4398339971497167
33,-0.658494117372864,-1.863872962487751,-1.863872962487751,6.999864206027068,0.9968650284539189,-0.658494117372864
33.1,-0.8077779156898474,-1.103724280356635,-1.103724280356635,8.086666483147278,0.9964569648713393,-0.8077779156898474
33.2,-0.876724931941212,-0.2677449868552866,-0.2677449868552866,8.536461220841444,0.9960239899165367,-0.876724931941212
33.3,-0.8607617568261565,0.5853237756046137,0.5853237756046137,8.434875056140372,0.9955661144138625,-0.8607617568261565
33.4,-0.7609233344232015,1.400231028098002,1.400231028098002,7.759965344372726,0.9950833498101802,-0.7609233344232015
33.5,-0.584054107834828,2.114575664274258,2.114575664274258,6.403913043654722,0.9945757081745799,-0.584054107834828
33.6,-0.3437776028101326,2.655856349107765,2.655856349107765,4.300465020088601,0.994043202198076,-0.3437776028101326
33.7,-0.06101335718488725,2.954159943895532,2.954159943895532,1.59165559051517,0.9934858451932901,-0.06101335718488725
33.8,0.2374971701284463,2.967453533092578,2.967453533092578,-1.315102806295667,0.9929036510941185,0.2374971701284463
33.9,0.5231249515785919,2.701778424962106,2.701778424962106,-3.908677343997759,0.9922966344553832,0.5231249515785919
34,0.7702318870222498,2.208176355367017,2.208176355367017,-5.839054808444202,0.9916648104524686,0.7702318870222498
34.1,0.959562774930087,1.558423820349823,1.558423820349823,-7.042800392830441,0.9910081948809418,0.959562774930087
34.2,1.078958239163599,0.8193010173560542,0.8193010173560542,-7.656857765257451,0.990326804156158,1.078958239163599
34.3,1.12213208894544,0.04098666279447311,0.04098666279447311,-7.84945724952018,0.9896206553128498,1.12213208894544
34.4,1.087093902632013,-0.7392075277239398,-0.7392075277239398,-7.695698645230841,0.9888897660047015,1.087093902632013
34.5,0.9754339084536783,-1.484680687145847,-1.484680687145847,-7.134009295429025,0.9881341545039076,0.9754339084536783
34.6,0.7929097646305429,-2.146969325055021,-2.146969325055021,-6.001273351353054,0.9873538397007164,0.7929097646305429
34.7,0.5509800407483598,-2.660748204726754,-2.660748204726754,-4.149206751974566,0.9865488411029574,0.5509800407483598
34.8,0.2681412017182747,-2.953667685968939,-2.953667685968939,-1.613337524513211,0.9857191788355535,0.2681412017182747
34.9,-0.03052062451714555,-2.971125279145737,-2.971125279145737,1.284225718905508,0.9848648736400182,-0.03052062451714555
35,-0.3164642585748851,-2.701746059284575,-2.701746059284575,4.036939863802204,0.9839859468739369,-0.3164642585748851
35.1,-0.5625294492381004,-2.183214143866616,-2.183214143866616,6.21502603070199,0.9830824205104329,-0.5625294492381004
35.2,-0.7470754568039394,-1.483844771403353,-1.483844771403353,7.648010002194646,0.9821543171376185,-0.7470754568039394
35.3,-0.8557211629100523,-0.6767681052392433,-0.6767681052392433,8.388182910761953,0.9812016599580293,-0.8557211629100523
35.4,-0.8809656414214926,0.174519648924014,0.174519648924014,8.547205044749484,0.9802244727880455,-0.8809656414214926
35.5,-0.8211882254935654,1.014595561433954,1.014595561433954,8.159710610532445,0.9792227800572952,-0.8211882254935654
35.6,-0.6803309283289879,1.785743450178567,1.785743450178567,7.149180152063306,0.9781966068080447,-0.6803309283289879
35.7,-0.4685962641466623,2.41992123798587,2.41992123798587,5.407678591362329,0.9771459786945717,-0.4685962641466623
35.8,-0.2033871609541684,2.843341141443307,2.843341141443307,2.957571515063045,0.9760709219825242,-0.2033871609541684
35.9,0.09103393910830272,2.997026800386156,2.997026800386156,0.08316147754660364,0.9749714635482643,0.09103393910830272
36,0.3863451378144727,2.862301628246896,2.862301628246896,-2.722614012381885,0.9738476308781952,0.3863451378144727
36.1,0.6548803757302987,2.470357780209509,2.470357780209509,-5.002222029324265,0.9726994520680754,0.6548803757302987
36.2,0.8740137378528103,1.886505919396822,1.886505919396822,-6.55186934694941,0.9715269558223153,0.8740137378528103
36.3,1.028192377172529,1.182473841207217,1.182473841207217,-7.430630008169632,0.9703301714532601,1.028192377172529
36.4,1.108477930938666,0.4169341498455481,0.4169341498455481,-7.811045339715324,0.9691091288804563,1.108477930938666
36.5,1.110954363548605,-0.3676066125375416,-0.3676066125375416,-7.823099303075416,0.9678638586299051,1.110954363548605
36.6,1.035497350117076,-1.135705874789337,-1.135705874789337,-7.471145140203534,0.9665943918332975,1.035497350117076
36.7,0.8857327229648614,-1.84564362179085,-1.84564362179085,-6.631355317792361,0.9653007602272377,0.8857327229648614
36.8,0.6702102092790954,-2.43979940474185,-2.43979940474185,-5.129505762292297,0.9639829961524482,0.6702102092790954
36.9,0.4040155146217848,-2.846777844351656,-2.846777844351656,-2.893804526394822,0.9626411325529622,0.4040155146217848
37,0.1093524619122514,-2.999941364055383,-2.999941364055383,-0.1093357472303992,0.9612752029752999,0.1093524619122514
37.1,-0.1863161476535737,-2.865177095784665,-2.865177095784665,2.777090260325994,0.9598852415676296,-0.1863161476535737
37.2,-0.4545545489051415,-2.458032942851778,-2.458032942851778,5.265670865296421,0.9584712830789141,-0.4545545489051415
37.3,-0.6707316846328056,-1.835692722721103,-1.835692722721103,7.054530400231979,0.9570333628580421,-0.6707316846328056
37.4,-0.816982717046326,-1.07180732850025,-1.07180732850025,8.107886049892624,0.955571516852944,-0.816982717046326
37.5,-0.8826782081784212,-0.2350627089761344,-0.2350627089761344,8.531747060636754,0.9540857816096938,-0.8826782081784212
37.6,-0.8635062298475158,0.6164728286013014,0.6164728286013014,8.409407306231797,0.9525761942715953,-0.8635062298475158
37.7,-0.7607132106124087,1.427840219685951,1.427840219685951,7.714431834619329,0.9510427925782533,-0.7607132106124087
37.8,-0.5813463269062974,2.136556460540362,2.136556460540362,6.336643111898021,0.9494856148646305,-0.5813463269062974
37.9,-0.3392443090660676,2.670038054417924,2.670038054417924,4.212423190881131,0.9479047000600882,-0.3392443090660676
38,-0.05552829229033982,2.95879696313987,2.95879696313987,1.490752740949077,0.9463000876874145,-0.05552829229033982
38.1,0.2429366894201266,2.96192003501705,2.96192003501705,-1.415164053142593,0.9446718178618349,0.2429366894201266
38.2,0.5275291186346254,2.686829922957602,2.686829922957602,-3.995333149096715,0.9430199312900105,0.5275291186346254
38.3,0.7727384793670862,2.185488178215165,2.185488178215165,-5.907002889681684,0.9413444692690194,0.7727384793670862
38.4,0.9594906953910345,1.529822151639429,1.529822151639429,-7.093757303790985,0.9396454736853249,0.9594906953910345
38.5,1.075794561997856,0.7862906205287481,0.7862906205287481,-7.694561832405016,0.9379229870137281,1.075794561997856
38.6,1.115499180012947,0.004821646524979684,0.004821646524979684,-7.874482208094737,0.936177052316306,1.115499180012947
38.7,1.07674609688203,-0.7770383730146643,-0.7770383730146643,-7.702507422125627,0.9344077132413352,1.07674609688203
38.8,0.9613129391308538,-1.521817339822454,-1.521817339822454,-7.111034241314338,0.9326150140222005,0.9613129391308538
38.9,0.7752568512950497,-2.179751348381815,-2.179751348381815,-5.935215607913293,0.9307989994762888,0.7752568512950497
39,0.5304611343231773,-2.684465925696555,-2.684465925696555,-4.034224939048019,0.9289597150038692,0.5304611343231773
39.1,0.2458965813037474,-2.963834169484407,-2.963834169484407,-1.460912188613461,0.9270972065869579,0.2458965813037474
39.2,-0.05299170466224913,-2.965350760620819,-2.965350760620819,1.444816878064762,0.9252115207881682,-0.05299170466224913
39.3,-0.3375844222047315,-2.680923989503115,-2.680923989503115,4.17246126984013,0.9233027047495469,-0.3375844222047315
39.4,-0.5809604268025084,-2.151011928532974,-2.151011928532974,6.3053641182559,0.9213708061913954,-0.5809604268025084
39.5,-0.7619150644820706,-1.445005870033387,-1.445005870033387,7.691340185184453,0.9194158734110771,-0.7619150644820706
39.6,-0.8665281311748729,-0.6355876816251669,-0.6355876816251669,8.393497512531239,0.9174379552818097,-0.8665281311748729
39.7,-0.8876785405167996,0.2147497722512361,0.2147497722512361,8.524156490516404,0.9154371012514435,-0.8876785405167996
39.8,-0.8240336943192422,1.051319129944129,1.051319129944129,8.112891389182092,0.9134133613412252,-0.8240336943192422
39.9,-0.6797777564702291,1.816589047607038,1.816589047607038,7.078130928382215,0.9113667861445467,-0.6797777564702291
40,-0.465356006906839,2.442395595249452,2.442395595249452,5.311446437417734,0.9092974268256817,-0.465356006906839
40.1,-0.1984183435348153,2.855096325634079,2.855096325634079,2.840942276830712,0.9072053351185051,-0.1984183435348153
40.2,0.09657615919852509,2.996615212071073,2.996615212071073,-0.04084950010836275,0.9050905633252009,0.09657615919852509
40.3,0.3912344509212685,2.849802573142484,2.849802573142484,-2.837892958441522,0.9029531643149537,0.3912344509212685
40.4,0.6579730624934302,2.44724833007341,2.44724833007341,-5.098162373010378,0.9007931915226273,0.6579730624934302
40.5,0.8743514281871001,1.854866074143565,1.854866074143565,-6.626911138858124,0.8986106989474292,0.8743514281871001
40.6,1.025021340959382,1.14422561149842,1.14422561149842,-7.488449131529551,0.8964057411515598,1.025021340959382
40.7,1.10121779445382,0.3736467365060555,0.3736467365060555,-7.8539782596681,0.8941783732588495,1.10121779445382
40.8,1.099179060098553,-0.4143107284499291,-0.4143107284499291,-7.847159605334416,0.8919286509533796,1.099179060098553
40.9,1.018976403173369,-1.183400294603794,-1.183400294603794,-7.464263315315487,0.8896566304780904,1.018976403173369
41,0.8645498505758318,-1.890380860253443,-1.890380860253443,-6.576117038617048,0.8873623686333753,0.8645498505758318
41.1,0.6449298505484209,-2.475971487511974,-2.475971487511974,-5.01216083115016,0.8850459227756613,0.6449298505484209
41.2,0.3758087125896837,-2.868150271860519,-2.868150271860519,-2.717807138502975,0.8827073508159741,0.3758087125896837
41.3,0.07995497985924821,-3.001874712808824,-3.001874712808824,0.0968237992373322,0.8803467112184906,0.07995497985924821
41.4,-0.2148801410961503,-2.84680173493802,-2.84680173493802,2.969753575272539,0.8779640629990781,-0.2148801410961503
41.5,-0.480389064574051,-2.42264731866991,-2.42264731866991,5.408998249181249,0.8755594657238177,-0.480389064574051
41.6,-0.692413788524508,-1.789070848999027,-1.789070848999027,7.135807067282366,0.8731329795075165,-0.692413788524508
41.7,-0.8336931719947187,-1.019913834526729,-1.019913834526729,8.134192751547166,0.8706846650122029,-0.8336931719947187
41.8,-0.8941420294991404,-0.1827098211432361,-0.1827098211432361,8.516798054971295,0.8682145834456126,-0.8941420294991404
41.9,-0.8698646738008717,0.6657046609316316,0.6657046609316316,8.362933560634289,0.8657227965596552,-0.8698646738008717
42,-0.7624291745616065,1.470972709345184,1.470972709345184,7.638781775037665,0.8632093666488737,-0.7624291745616065
42.1,-0.5791781397791637,2.170590148633737,2.170590148633737,6.23004342431679,0.8606743565488848,-0.5791781397791637
42.2,-0.3342569350863791,2.691895232383593,2.691895232383593,4.076458248734403,0.8581178296348087,-0.3342569350863791
42.3,-0.04907195775037069,2.966016698562155,2.966016698562155,1.336742573812211,0.8555398498196858,-0.04907195775037069
42.4,0.2493385836073647,2.953634695369788,2.953634695369788,-1.567805045092059,0.8529404815528762,0.2493385836073647
42.5,0.5323652338091039,2.664119963103111,2.664119963103111,-4.128968060661714,0.850319789818452,0.5323652338091039
42.6,0.7746786195385144,2.150719533132935,2.150719533132935,-6.014284119135312,0.8476778401335696,0.7746786195385144
42.7,0.9574597463919909,1.485571824235586,1.485571824235586,-7.17693661953812,0.8450146985468339,0.9574597463919909
42.8,1.068956726390408,0.734729051052969,0.734729051052969,-7.758087994883534,0.8423304316366457,1.068956726390408
42.9,1.103219786907321,-0.05210711749676465,-0.05210711749676465,-7.917401089628917,0.8396251065095378,1.103219786907321
43,1.058604830675656,-0.8368298593152794,-0.8368298593152794,-7.714209162254547,0.8368987907984977,1.058604830675656
43.1,0.9372094694533335,-1.580421621003287,-1.580421621003287,-7.071817079261171,0.8341515526612759,0.9372094694533335
43.2,0.7456017173086197,-2.230974048612784,-2.230974048612784,-5.82385790677515,0.8313834607786831,0.7456017173086197
43.3,0.4963747986103063,-2.720532462757762,-2.720532462757762,-3.843329446393867,0.828594584352872,0.4963747986103063
43.4,0.2092699825390328,-2.97760188390965,-2.97760188390965,-1.212201939774112,0.8257849931056081,0.2092699825390328
43.5,-0.08971386083578986,-2.95335401018096,-2.95335401018096,1.701867624431474,0.8229547572765259,-0.08971386083578986
43.6,-0.3718771546688199,-2.645086576752747,-2.645086576752747,4.38471377802636,0.8201039476213742,-0.3718771546688199
43.7,-0.6107264786315763,-2.097568600595015,-2.097568600595015,6.442902366407463,0.8172326354102456,-0.6107264786315763
43.8,-0.785778717479279,-1.38165923361183,-1.38165923361183,7.753697709677565,0.814340892425796,-0.785778717479279
43.9,-0.8838520109850573,-0.5691293170840772,-0.5691293170840772,8.396397851411319,0.8114287909614493,-0.8838520109850573
44,-0.8984201809382546,0.2792092715004049,0.2792092715004049,8.48329007493118,0.8084964038195901,-0.8984201809382546
44.1,-0.8285958967126017,1.109839833771088,1.109839833771088,8.035347512351708,0.8055438043097448,-0.8285958967126017
44.2,-0.6789370961628691,1.86549780408626,1.86549780408626,6.962919330832312,0.802571066246747,-0.6789370961628691
44.3,-0.4602663341394021,2.477811054474018,2.477811054474018,5.157050189117239,0.7995782639488941,-0.4602663341394021
44.4,-0.19061725618785,2.873382476643164,2.873382476643164,2.6552171923827,0.7965654722360865,-0.19061725618785
44.5,0.105249112303112,2.995591191967614,2.995591191967614,-0.237055860520181,0.7935327664279611,0.105249112303112
44.6,0.398839025824356,2.829710033423823,2.829710033423823,-3.01922103556046,0.7904802223420048,0.398839025824356
44.7,0.6627098406122667,2.410510241881976,2.410510241881976,-5.248247079531426,0.7874079162916604,0.6627098406122667
44.8,0.8747211653668203,1.804822247604281,1.804822247604281,-6.743532177030528,0.7843159250844202,0.8747211653668203
44.9,1.019852619734607,1.083963850706736,1.083963850706736,-7.577218595817955,0.781204326019902,1.019852619734607
45,1.08962001470401,0.3057365931682191,0.3057365931682191,-7.918012219730941,0.7780731968879212,1.08962001470401
45.1,1.080517576880714,-0.4871494738887178,-0.4871494738887178,-7.879475446992019,0.7749226159665427,1.080517576880714
45.2,0.9929444209429016,-1.257122388511243,-1.257122388511243,-7.445475393745256,0.7717526620201257,0.9929444209429016
45.3,0.8313580992368804,-1.958555236693663,-1.958555236693663,-6.479527995881801,0.7685634142973536,0.8313580992368804
45.4,0.6055610624954734,-2.52971520341372,-2.52971520341372,-4.818727207664924,0.7653549525292536,0.6055610624954734
45.5,0.3321898169386272,-2.897941149846643,-2.897941149846643,-2.437050093762087,0.7621273569272024,0.3321898169386272
45.6,0.03485293542578934,-3.001084235361747,-3.001084235361747,0.4170426281267457,0.7588807081809218,0.03485293542578934
45.7,-0.2583213735910834,-2.814853274982217,-2.814853274982217,3.261657897904351,0.755615087456462,-0.2583213735910834
45.8,-0.5192946148023272,-2.365230017172729,-2.365230017172729,5.620718356323996,0.7523305763941707,-0.5192946148023272
45.9,-0.7246788664366816,-1.715277405489341,-1.715277405489341,7.252027601345606,0.7490272571066534,-0.7246788664366816
46,-0.8581434284016209,-0.9387823883529431,-0.9387823883529431,8.168245125962057,0.74570521217672,-0.8581434284016209
46.1,-0.9104185915324931,-0.101380430431312,-0.101380430431312,8.489915807473658,0.7423645246553212,-0.9104185915324931
46.2,-0.8782247380870079,0.741921802205731,0.741921802205731,8.288845580857103,0.7390052780594708,-0.8782247380870079
46.3,-0.7636121411058662,1.537547662255488,1.537547662255488,7.519587426902522,0.7356275563701589,-0.7636121411058662
46.4,-0.5743794929667058,2.222833729048312,2.222833729048312,6.062141404334656,0.7322314440302514,-0.5743794929667058
46.5,-0.3251538222767078,2.724970954990142,2.724970954990142,3.862666179797456,0.7288170259423801,-0.3251538222767078
46.6,-0.03778639887346807,2.976136123881434,2.976136123881434,1.095980755402925,0.7253843874668196,-0.03778639887346807
46.7,0.2604259386092037,2.939627972370611,2.939627972370611,-1.804064390448654,0.7219336144193524,0.2604259386092037
46.8,0.540915604595421,2.627931357281241,2.627931357281241,-4.332911178755477,0.7184647930691263,0.540915604595421
46.9,0.778661701290204,2.096289843443041,2.096289843443041,-6.174853538729423,0.7149780101364927,0.778661701290204
47,0.9552660411931868,1.417123028597507,1.417123028597507,-7.298071637931389,0.7114733527908443,0.9552660411931868
47.1,1.059368468581962,0.655824072546375,0.655824072546375,-7.846825946237924,0.7079509086484321,1.059368468581962
47.2,1.085350609970643,-0.1382592827263716,-0.1382592827263716,-7.972211135304091,0.7044107657701759,1.085350609970643
47.3,1.031920141269593,-0.9261568453285712,-0.9261568453285712,-7.718931990916194,0.700853012659464,1.031920141269593
47.4,0.9016867407554278,-1.666537474232945,-1.666537474232945,-6.997434043486535,0.6972777382599378,0.9016867407554278
47.5,0.7020101501786286,-2.304422954822783,-2.304422954822783,-5.64116006306392,0.6936850319532718,0.7020101501786286
47.6,0.4465473139310373,-2.769884734363775,-2.769884734363775,-3.546412624044141,0.6900749835569361,0.4465473139310373
47.7,0.1561438536026339,-2.992941091344836,-2.992941091344836,-0.8391067763252614,0.6864476833219532,0.1561438536026339
47.8,-0.1424722503909805,-2.930648571537134,-2.930648571537134,2.075732455780547,0.6828032219306397,-0.1424722503909805
47.9,-0.4205932262055245,-2.588191148782626,-2.588191148782626,4.684584796738611,0.6791416904943406,-0.4205932262055245
48,-0.6524329022642621,-2.016140985507847,-2.016140985507847,6.631324181740562,0.6754631805511506,-0.6524329022642621
48.1,-0.8185867994427681,-1.286912452341617,-1.286912452341617,7.834843242586175,0.6717677840636277,-0.8185867994427681
48.2,-0.9069289795745907,-0.4706354922283174,-0.4706354922283174,8.394560646088346,0.668055593416491,-0.9069289795745907
48.3,-0.9117660231766182,0.3743175308910178,0.3743175308910178,8.419979257729798,0.6643267014143134,-0.9117660231766182
48.4,-0.8328372496482154,1.195931386746935,1.195931386746935,7.918442889169181,0.6605812012792007,-0.8328372496482154
48.5,-0.6752464387099424,1.937095117526722,1.937095117526722,6.788949086397193,0.6568191866484611,-0.6752464387099424
48.6,-0.4503862114749453,2.529004833721673,2.529004833721673,4.923463877950797,0.6530407515722648,-0.4503862114749453
48.7,-0.1768726643162424,2.898699917516987,2.898699917516987,2.375334065541158,0.6492459905112914,-0.1768726643162424
48.8,0.1200878496182879,2.991940527163203,2.991940527163203,-0.5297973578407543,0.6454349983343707,0.1200878496182879
48.9,0.4118781536155645,2.797811910232313,2.797811910232313,-3.285640394534854,0.6416078703161074,0.4118781536155645
49,0.6713056196276496,2.354390812597095,2.354390812597095,-5.464141924264613,0.6377647021345037,0.6713056196276496
49.1,0.8767161954928914,1.729812428145227,1.729812428145227,-6.906476817967262,0.6339055898685634,0.8767161954928914
49.2,1.013609295103884,0.9949380748785929,0.9949380748785929,-7.696167305389283,0.6300306299958919,1.013609295103884
49.3,1.073944418360731,0.2067664039488704,0.2067664039488704,-7.997708320850862,0.6261399193902852,1.073944418360731
49.4,1.054621167959983,-0.5917752445827824,-0.5917752445827824,-7.909654063022019,0.6222335553193047,1.054621167959983
49.5,0.9565487901064943,-1.361197579885809,-1.361197579885809,-7.398492524477551,0.6183116354418493,0.9565487901064943
49.6,0.7849640896129287,-2.052556730437667,-2.052556730437667,-6.319331564993012,0.6143742578057114,0.7849640896129287
49.7,0.5507899747254516,-2.600996209810759,-2.600996209810759,-4.523745362740047,0.6104215208451272,0.5507899747254516
49.8,0.2719740218680405,-2.933651042424375,-2.933651042424375,-2.028840332551686,0.6064535233783147,0.2719740218680405
49.9,-0.02678789163350199,-2.993202700981652,-2.993202700981652,0.865228153455093,0.6024703646050038,-0.02678789163350199
50,-0.3169856726272153,-2.764106466886641,-2.764106466886641,3.656286711928258,0.5984721441039566,-0.3169856726272153
50,-0.3169856726272153,-2.764106466886641,-2.764106466886641,3.656286711928258,0.5984721441039566,-0.3169856726272153
